-0.0008	-0.0002	0.0745	-0.3248	-0.0012	-0.0144	0.4693
-0.0015	0.0014	0.0900	-0.2884	-0.0005	0.0143	0.5015
-0.0021	0.0327	0.0880	-0.2807	0.1518	0.0214	0.5373
-0.0012	0.0130	0.0771	-0.2710	0.0961	0.0101	0.5434
-0.0012	0.0111	0.0658	-0.3032	0.0555	-0.0040	0.6049
-0.0008	-0.0047	0.0600	-0.3174	0.0092	-0.0024	0.6062
-0.0012	-0.0053	0.0613	-0.2993	0.1260	0.0001	0.6274
0.0008	-0.0082	0.0558	-0.2955	0.1737	0.0938	0.6506
0.0005	-0.0047	0.0684	-0.2932	0.1450	0.0623	0.6603
-0.0002	0.0001	0.0748	-0.3142	0.1013	0.1698	0.7295
-0.0002	0.0027	0.0794	-0.3109	0.1038	0.1364	0.7424
-0.0005	0.0156	0.0800	-0.2955	0.1109	0.2146	0.7543
-0.0008	-0.0015	0.0958	-0.2803	0.0697	0.1557	0.6677
-0.0005	-0.0018	0.0697	-0.2993	0.0327	0.1122	0.7231
-0.0008	-0.0018	0.0645	-0.2671	0.0098	0.0604	0.7740
-0.0015	-0.0005	0.0565	-0.2507	0.0001	0.0984	0.8284
-0.0005	-0.0008	0.0546	-0.2159	0.0008	0.0800	0.8406
-0.0002	0.0011	0.0571	-0.1998	0.0114	0.0597	0.7984
-0.0008	0.0008	0.0568	-0.2108	-0.0040	0.0513	0.8287
-0.0002	0.0040	0.0629	-0.2082	-0.0002	0.0484	0.8860
-0.0002	0.0034	0.0687	-0.1889	0.0021	0.0256	1.0039
-0.0005	0.0005	0.0723	-0.1625	-0.0012	-0.0082	1.0844
-0.0002	-0.0012	0.0616	-0.1219	-0.0053	0.0066	1.1494
-0.0002	-0.0002	0.0774	-0.0884	-0.0047	-0.0127	1.0940
-0.0005	-0.0005	0.0716	-0.0549	0.0001	-0.0024	1.1340
-0.0005	-0.0005	0.0510	-0.0111	0.0008	0.0130	1.0013
-0.0005	-0.0002	0.0600	0.0098	0.0001	0.0198	1.0589
-0.0005	-0.0005	0.0491	0.0098	0.0001	0.0098	0.9720
-0.0008	0.0008	0.0523	0.0034	-0.0008	0.0037	0.8580
-0.0024	0.0014	0.0488	-0.0005	-0.0005	0.0095	0.8522
-0.0002	0.0034	0.0420	-0.0002	0.0011	0.0220	0.9111
-0.0005	0.0011	0.0394	0.0001	0.0021	-0.0089	0.8506
0.0001	0.0005	0.0282	-0.0002	-0.0057	-0.0160	0.8178
-0.0005	-0.0005	0.0391	-0.0005	0.0034	-0.0095	0.8142
0.0014	-0.0018	0.0220	-0.0160	0.0053	0.0014	0.8667
0.0011	-0.0021	0.0104	-0.0005	0.0011	-0.0008	0.8139
-0.0002	-0.0015	-0.0034	0.0005	-0.0005	0.0513	0.7723
-0.0008	0.0008	-0.0002	0.0005	-0.0015	0.0146	0.7350
-0.0005	0.0027	0.0011	0.0085	-0.0002	0.0040	0.6802
-0.0008	0.0005	0.0014	0.0092	-0.0005	0.0017	0.6123
-0.0002	0.0072	0.0034	-0.0002	-0.0024	-0.0057	0.5479
-0.0008	0.0095	-0.0002	-0.0002	0.0001	-0.0134	0.4967
-0.0012	0.0098	-0.0002	-0.0005	-0.0018	0.0008	0.2095
-0.0018	0.0059	-0.0008	-0.0012	-0.0002	-0.0012	0.1679
0.0001	-0.0012	-0.0005	-0.0002	0.0005	0.0037	0.1299
-0.0002	-0.0021	0.0001	-0.0002	0.0011	0.0053	0.0417
-0.0005	-0.0008	-0.0034	-0.0008	-0.0005	0.0001	-0.0211
-0.0005	-0.0002	-0.0002	-0.0002	0.0001	-0.0021	-0.1187
-0.0002	0.0024	-0.0005	-0.0005	0.0034	0.0021	-0.1403
-0.0008	0.0017	0.0017	-0.0005	-0.0024	-0.0012	-0.1712
-0.0005	0.0034	-0.0018	-0.0012	0.0008	0.0001	-0.2333
-0.0008	0.0001	-0.0015	-0.0005	-0.0002	0.0001	-0.2588
-0.0002	-0.0005	-0.0005	-0.0005	0.0072	0.0017	-0.2845
-0.0008	-0.0005	-0.0015	-0.0005	-0.0063	-0.0008	-0.3067
-0.0005	-0.0005	-0.0018	0.0005	-0.0018	0.0008	-0.3718
-0.0002	-0.0005	-0.0047	-0.0008	-0.0002	0.0130	-0.4137
-0.0008	0.0008	-0.0147	-0.0005	0.0024	-0.0063	-0.4304
-0.0005	0.0011	0.0137	-0.0005	0.0005	-0.0108	-0.4674
-0.0015	0.0056	0.0005	-0.0005	0.0024	0.0195	-0.5289
0.0008	0.0050	-0.0002	-0.0008	-0.0002	-0.0005	-0.5302
-0.0005	0.0027	-0.0060	-0.0012	0.0011	0.0117	-0.5447
-0.0008	0.0008	0.0024	-0.0169	-0.0005	0.0311	-0.6297
-0.0008	0.0008	-0.0015	-0.0121	0.0008	0.0352	-0.6217
-0.0008	-0.0002	-0.0015	0.0011	0.0021	0.0443	-0.6342
-0.0005	0.0027	-0.0008	0.0021	0.0005	0.0323	-0.6755
-0.0015	0.0092	0.0008	0.0053	-0.0031	0.0304	-0.7534
-0.0012	0.0121	-0.0034	0.0092	0.0053	0.0282	-0.7975
-0.0005	0.0204	-0.0044	0.0063	0.0269	0.0172	-0.7708
-0.0008	0.0201	-0.0005	-0.0018	0.0446	-0.0015	-0.7431
-0.0005	0.0156	0.0046	-0.0005	0.0211	-0.0044	-0.7743
-0.0008	0.0069	0.0001	-0.0002	0.0259	-0.0053	-0.7927
-0.0005	-0.0005	-0.0015	-0.0002	0.0298	-0.0005	-0.8658
-0.0002	-0.0008	-0.0037	-0.0005	0.0330	0.0075	-0.8362
-0.0005	0.0008	-0.0002	-0.0008	0.0311	0.0217	-0.8072
-0.0005	0.0056	0.0001	-0.0005	0.0108	0.0426	-0.8094
0.0024	0.0101	-0.0005	-0.0005	0.0024	0.0491	-0.8545
-0.0002	0.0166	-0.0005	-0.0008	0.0008	0.0916	-0.8841
-0.0005	0.0220	-0.0044	-0.0005	0.0005	0.0758	-0.8770
-0.0008	0.0220	-0.0031	0.0001	-0.0005	0.0681	-0.9234
0.0001	0.0207	-0.0031	-0.0008	0.0027	0.0578	-0.9266
-0.0005	0.0140	-0.0005	-0.0060	0.0104	0.0600	-0.9147
-0.0018	0.0133	-0.0005	0.0014	0.0117	0.0620	-0.8181
0.0001	0.0108	-0.0005	0.0001	0.0259	0.0649	-0.8381
0.0005	0.0130	-0.0002	-0.0108	0.0253	0.0417	-0.8696
-0.0005	0.0153	-0.0012	0.0024	0.0359	0.0604	-0.8465
-0.0005	0.0140	-0.0005	0.0008	0.0372	0.0958	-0.7753
-0.0012	0.0198	-0.0008	-0.0008	0.0417	0.1054	-0.7109
-0.0005	0.0178	-0.0008	-0.0015	0.0378	0.1180	-0.7502
-0.0002	0.0137	-0.0012	0.0037	0.0349	0.1470	-0.7949
-0.0008	0.0121	-0.0005	0.0001	0.0420	0.1386	-0.7833
-0.0002	0.0191	-0.0012	0.0001	0.0426	0.1579	-0.7267
-0.0012	0.0172	-0.0002	-0.0008	0.0391	0.1763	-0.6648
-0.0005	0.0188	-0.0008	0.0001	0.0240	0.1885	-0.6629
-0.0015	0.0156	-0.0002	-0.0002	0.0388	0.2069	-0.7334
-0.0015	0.0159	-0.0008	-0.0008	0.0301	0.2256	-0.8204
-0.0005	0.0133	-0.0008	0.0001	0.0304	0.2819	-0.8407
-0.0005	0.0095	-0.0008	-0.0015	0.0185	0.2581	-0.8039
-0.0002	-0.0002	-0.0012	-0.0005	0.0288	0.2172	-0.8056
-0.0008	0.0001	-0.0008	-0.0005	0.0629	0.2281	-0.7669
-0.0005	-0.0002	-0.0018	-0.0002	0.0974	0.2317	-0.7872
-0.0012	-0.0002	-0.1103	-0.0005	0.1157	0.2159	-0.7605
-0.0008	0.0034	-0.1519	-0.0665	0.1231	0.2194	-0.7225
-0.0008	0.0059	-0.1747	-0.0298	0.1344	0.3128	-0.6613
-0.0008	0.0104	-0.1251	0.0056	0.1560	0.2958	-0.6123
-0.0002	0.0121	-0.0842	0.0121	0.1547	0.3205	-0.5898
-0.0012	0.0156	-0.0511	0.0085	0.1322	0.4300	-0.5380
-0.0008	0.0201	-0.0250	-0.0044	0.1428	0.3821	-0.4984
-0.0005	0.0188	-0.0208	-0.0008	0.1518	0.3840	-0.4784
-0.0005	0.0140	-0.0437	-0.0008	0.1637	0.3328	-0.4375
-0.0002	0.0098	-0.0317	-0.0002	0.1953	0.3466	-0.4072
-0.0005	0.0017	-0.0069	-0.0005	0.2082	0.3879	-0.3673
-0.0005	-0.0002	-0.0028	-0.0005	0.2107	0.4075	-0.3232
-0.0002	0.0021	-0.0060	-0.0002	0.3003	0.4075	-0.3067
-0.0002	-0.0008	-0.0163	0.0001	0.3057	0.3946	-0.3016
-0.0015	-0.0002	-0.0121	-0.0002	0.2958	0.4510	-0.2691
-0.0015	0.0005	-0.0069	-0.0012	0.2993	0.4510	-0.2514
-0.0008	0.0008	-0.0018	-0.0008	0.2835	0.5408	-0.2272
-0.0015	0.0034	-0.0018	0.0005	0.2925	0.5489	-0.2147
-0.0005	0.0034	-0.0018	-0.0002	0.3350	0.5595	-0.1815
-0.0005	0.0001	-0.0018	0.0008	0.3560	0.5840	-0.1399
-0.0005	-0.0008	-0.0015	-0.0005	0.3589	0.5373	-0.1010
-0.0008	-0.0008	-0.0040	-0.0012	0.3637	0.5415	-0.0562
-0.0005	-0.0005	-0.0105	0.0001	0.3824	0.5179	-0.0240
-0.0002	-0.0008	-0.0089	-0.0008	0.3933	0.5592	0.0307
-0.0018	-0.0008	-0.0092	-0.0005	0.4036	0.5962	0.1293
-0.0008	-0.0002	-0.0115	-0.0002	0.4123	0.5888	0.1219
-0.0002	-0.0008	-0.0144	-0.0005	0.4242	0.5717	0.3247
-0.0012	0.0005	-0.0150	-0.0005	0.4445	0.6294	0.3003
-0.0008	0.0001	-0.0160	-0.0008	0.4671	0.5836	0.2703
-0.0005	0.0011	-0.0124	-0.0002	0.4909	0.5975	0.2198
-0.0012	-0.0008	-0.0150	-0.0002	0.4326	0.5894	0.2317
-0.0002	-0.0005	-0.0195	0.0008	0.4300	0.6020	0.2214
-0.0012	-0.0012	-0.0224	0.0085	0.4191	0.6242	0.2136
-0.0002	0.0001	-0.0276	0.0066	0.4275	0.6297	0.1824
0.0001	-0.0002	-0.0363	0.0037	0.4307	0.6149	0.1737
-0.0002	-0.0012	-0.0366	0.0005	0.4664	0.5956	0.1560
-0.0002	-0.0008	-0.0330	-0.0024	0.4661	0.6245	0.1186
-0.0005	-0.0008	-0.0424	-0.0028	0.4391	0.6326	0.0948
-0.0008	-0.0008	-0.0507	0.0008	0.4519	0.6751	0.2156
-0.0008	-0.0008	-0.0511	0.0030	0.4706	0.7005	0.1937
-0.0005	-0.0008	-0.0269	0.0014	0.4355	0.6957	0.1676
-0.0012	-0.0002	-0.0012	-0.0005	0.4680	0.6503	0.1608
-0.0012	0.0005	0.0082	-0.0005	0.4503	0.6867	0.1277
-0.0005	-0.0005	0.0098	0.0001	0.4474	0.6142	0.1148
0.0001	-0.0015	0.0040	0.0005	0.4310	0.5360	0.0987
-0.0012	0.0001	-0.0005	-0.0008	0.4581	0.5160	0.1064
0.0005	0.0008	-0.0008	-0.0005	0.4371	0.5099	0.0829
-0.0012	-0.0008	-0.0012	-0.0005	0.4362	0.5012	0.0459
0.0008	-0.0008	-0.0005	0.0005	0.3972	0.4751	0.0121
-0.0012	-0.0044	-0.0520	0.0017	0.4287	0.4426	0.0001
-0.0012	-0.0028	-0.0846	0.0011	0.3643	0.3949	0.0114
-0.0008	-0.0015	-0.1209	0.0027	0.3428	0.3376	0.0024
-0.0002	-0.0012	-0.1161	0.0014	0.3946	0.2874	-0.0008
-0.0012	-0.0008	-0.1007	0.0008	0.3528	0.2404	0.0034
-0.0037	0.0017	-0.0852	-0.0008	0.3804	0.2436	0.0178
-0.0021	0.0017	-0.0868	-0.0015	0.3437	0.2004	0.0401
-0.0008	0.0008	-0.0788	-0.0008	0.3566	0.0262	0.0195
-0.0005	-0.0005	-0.0643	0.0069	0.3415	-0.0002	-0.0053
0.0005	-0.0005	-0.0533	0.0017	0.3296	0.0130	-0.0102
0.0014	-0.0005	-0.0495	0.0008	0.3064	-0.0024	-0.0015
-0.0008	-0.0015	-0.0269	0.0153	0.2603	-0.0714	-0.0002
-0.0005	-0.0031	-0.0137	0.0111	0.1988	-0.0855	0.0005
-0.0008	-0.0015	-0.0198	0.0195	0.1396	-0.1702	0.0001
-0.0002	-0.0008	-0.0230	0.0108	0.1637	-0.1519	-0.0002
-0.0015	-0.0008	-0.0256	0.0021	0.1505	-0.1351	-0.0012
-0.0005	-0.0005	-0.0285	-0.0034	0.1109	-0.1596	0.0027
-0.0008	-0.0012	-0.0359	-0.0066	0.1186	-0.2076	0.0037
-0.0005	-0.0008	-0.0414	0.0014	0.0736	-0.1950	-0.0005
-0.0008	-0.0008	-0.0353	0.0011	0.0368	-0.1879	0.0001
-0.0005	-0.0015	-0.0137	0.0272	0.0027	-0.2282	0.0027
-0.0015	-0.0018	-0.0102	0.0311	-0.0118	-0.2298	0.0034
-0.0005	-0.0008	-0.0111	0.0414	-0.0021	-0.2336	0.0066
-0.0008	-0.0008	-0.0179	0.0362	-0.0021	-0.2678	0.0066
-0.0005	-0.0021	-0.0050	0.0388	-0.0053	-0.2697	0.0098
-0.0047	-0.0008	-0.0005	0.0172	-0.1248	-0.2678	0.0072
-0.0002	-0.0008	-0.0005	0.0101	-0.0643	-0.2420	0.0381
0.0001	-0.0015	-0.0002	0.0037	-0.0804	-0.2916	0.0571
-0.0005	-0.0012	-0.0005	0.0240	-0.0968	-0.3367	0.0381
-0.0040	-0.0015	0.0001	0.0407	-0.0697	-0.3373	0.0259
-0.0015	-0.0005	0.0017	0.0652	-0.0601	-0.3225	0.0198
-0.0012	-0.0008	-0.0031	0.0855	-0.0456	-0.3538	0.0207
-0.0012	-0.0015	-0.0012	0.0996	-0.0453	-0.3882	0.0394
0.0001	-0.0005	-0.0079	0.1029	-0.1055	-0.4024	0.0385
0.0005	-0.0012	-0.0144	0.1054	-0.1000	-0.4104	0.0288
-0.0005	-0.0012	-0.0237	0.1016	-0.0939	-0.4185	0.0217
-0.0005	-0.0018	-0.0263	0.1016	-0.0878	-0.4185	0.0298
-0.0005	-0.0005	-0.0288	0.0958	-0.1010	-0.4568	0.0410
-0.0005	-0.0160	-0.0259	0.0880	-0.0910	-0.4285	0.0397
-0.0005	-0.0140	-0.0150	0.1045	-0.0858	-0.4504	0.0323
-0.0002	-0.0076	-0.0079	0.1222	-0.0726	-0.4507	0.0349
-0.0012	0.0001	0.0021	0.1370	-0.0356	-0.5061	0.0446
-0.0008	0.0005	-0.0005	0.1534	-0.0527	-0.4932	0.0497
-0.0008	0.0040	-0.0002	0.1592	-0.0475	-0.4893	0.0523
-0.0008	0.0027	-0.0008	0.1792	-0.0311	-0.4829	0.0578
-0.0005	-0.0005	-0.0012	0.2008	-0.0105	-0.4951	0.0668
0.0001	-0.0008	-0.0008	0.1888	-0.0501	-0.5537	0.0719
0.0001	-0.0002	-0.0028	0.1737	-0.0681	-0.5479	0.0823
-0.0012	-0.0005	-0.0008	0.1615	-0.0784	-0.5486	0.0855
-0.0005	-0.0002	-0.0047	0.1476	-0.0875	-0.5061	0.0919
-0.0012	-0.0008	-0.0002	0.1525	-0.1142	-0.5067	0.0987
-0.0005	-0.0005	-0.0015	0.1718	-0.1248	-0.5483	0.1080
-0.0008	-0.0008	-0.0044	0.2014	-0.1280	-0.5631	0.1273
-0.0012	-0.0008	-0.0008	0.2394	-0.1283	-0.4861	0.1525
-0.0005	-0.0063	0.0046	0.2446	-0.1274	-0.5058	0.1837
-0.0005	-0.0031	0.0075	0.2404	-0.1461	-0.5283	0.2043
-0.0005	0.0017	0.0030	0.2214	-0.1702	-0.4980	0.2227
-0.0002	-0.0008	-0.0002	0.2220	-0.1860	-0.4942	0.2301
-0.0021	-0.0008	-0.1609	0.2040	-0.2076	-0.4665	0.2449
-0.0012	-0.0008	-0.1303	0.2001	-0.2365	-0.4713	0.2690
-0.0008	-0.0008	-0.1486	0.1969	-0.2642	-0.4977	0.3128
-0.0008	-0.0034	-0.1087	0.2075	-0.2723	-0.5634	0.3296
0.0005	-0.0057	-0.1119	0.2043	-0.2832	-0.6243	0.3579
-0.0008	-0.0024	-0.0755	0.2181	-0.3067	-0.6375	0.3698
-0.0005	-0.0008	-0.0482	0.2285	-0.3010	-0.6024	0.3833
-0.0005	-0.0005	-0.0240	0.2404	-0.3084	-0.6265	0.3982
-0.0005	-0.0002	-0.0317	0.2262	-0.3303	-0.6288	0.4259
-0.0012	-0.0012	-0.0124	0.2236	-0.3608	-0.6539	0.4371
-0.0005	-0.0005	-0.0098	0.2114	-0.3464	-0.6520	0.4725
-0.0002	-0.0005	0.0050	0.2127	-0.3518	-0.6053	0.5031
-0.0005	-0.0018	0.0005	0.2049	-0.3615	-0.6146	0.5482
-0.0005	-0.0021	0.0037	0.2043	-0.3908	-0.5946	0.5769
-0.0005	-0.0047	0.0024	0.2043	-0.4001	-0.5863	0.5930
-0.0008	-0.0044	0.0005	0.1979	-0.3972	-0.5933	0.6336
0.0001	-0.0044	-0.0005	0.1505	-0.4075	-0.5457	0.6786
-0.0012	-0.0050	-0.0002	0.1686	-0.4526	-0.5235	0.6757
-0.0005	-0.0037	-0.0008	0.1364	-0.4127	-0.5363	0.6677
-0.0018	-0.0002	-0.0327	0.1560	-0.4143	-0.4913	0.7772
-0.0012	0.0034	-0.0672	0.1386	-0.4401	-0.4719	0.7888
-0.0015	0.0008	-0.0604	0.1628	-0.4996	-0.4307	0.7801
-0.0012	-0.0015	-0.0540	0.1467	-0.5405	-0.3856	0.6925
-0.0008	-0.0002	-0.0356	0.1467	-0.5869	-0.3885	0.6935
-0.0008	0.0001	-0.0156	0.1483	-0.5995	-0.3808	0.7414
-0.0005	0.0014	0.0017	0.1312	-0.6210	-0.3512	0.7566
-0.0005	0.0027	0.0030	0.1293	-0.6629	-0.3257	0.7637
-0.0008	0.0008	0.0014	0.1164	-0.6294	-0.3071	0.7707
-0.0008	-0.0008	-0.0053	0.1032	-0.6188	-0.2688	0.7414
-0.0005	-0.0002	-0.0086	0.0871	-0.5553	-0.2217	0.8570
-0.0008	-0.0005	-0.0121	0.0710	-0.5444	-0.1750	0.9324
-0.0005	-0.0008	-0.0224	0.0533	-0.5673	-0.1312	1.1079
-0.0008	-0.0008	-0.0305	0.0452	-0.5592	-0.0871	1.1868
-0.0008	-0.0008	-0.0395	0.0092	-0.5943	-0.0437	1.0879
-0.0018	-0.0002	-0.0147	0.0159	-0.6046	-0.0031	1.1398
-0.0092	-0.0002	0.0024	0.0146	-0.5605	0.0175	1.0164
-0.0037	-0.0189	0.0053	0.0159	-0.5450	0.0185	1.0467
